user_id,visitStartTime,date,pageviews,transactions
6488520982030117457,1489447590,2017-03-13,1,
167121383665198372,1489392526,2017-03-13,1,
1646033485902135249,1489426570,2017-03-13,1,
4035348424375302404,1489389484,2017-03-13,1,
2773616327739763178,1489390533,2017-03-13,1,
5977549804399282013,1489397460,2017-03-13,1,
7073912443020183929,1489458205,2017-03-14,1,
7973370688192794822,1489407831,2017-03-13,1,
4566216399023606555,1489407541,2017-03-13,1,
7402185445413934472,1489420096,2017-03-13,1,
3074685592093708510,1489458496,2017-03-14,1,
1355544602201004747,1489448596,2017-03-13,1,
4260498981966315284,1489410301,2017-03-13,1,
4944892654653806938,1489401981,2017-03-13,1,
5185180804674449471,1489429208,2017-03-13,1,
9783260877435078465,1489412328,2017-03-13,1,
9670131626412726923,1489461807,2017-03-14,1,
402062647837660687,1489473823,2017-03-14,1,
0626944021757011472,1489436744,2017-03-13,1,
548924869044119498,1489428309,2017-03-13,1,
3886895868156567397,1489439759,2017-03-13,1,
895887737045667250,1489419807,2017-03-13,1,
3764317034380900962,1489402277,2017-03-13,1,
7945047041152472803,1489448591,2017-03-13,1,
9182909929117152705,1489413234,2017-03-13,1,
4663515457379031705,1489449625,2017-03-14,1,
9892351626958356006,1489397173,2017-03-13,1,
0852468282762843369,1489473923,2017-03-14,1,
9585267893430285764,1489468513,2017-03-14,1,
1965728033327975306,1489439343,2017-03-13,1,
9959135205481747861,1489409913,2017-03-13,1,
7127097155613439815,1489452470,2017-03-14,1,
1486324904472927416,1489400922,2017-03-13,1,
759796116627155830,1489419244,2017-03-13,1,
418268719266495541,1489437289,2017-03-13,1,
9993281330584497296,1489474641,2017-03-14,1,
8258825316989367522,1489425969,2017-03-13,1,
5569599106358809631,1489415736,2017-03-13,1,
436817767490960578,1489396015,2017-03-13,1,
5841654586426340714,1489388990,2017-03-13,1,
8048449518359385390,1489417861,2017-03-13,1,
8574909377529847131,1489457819,2017-03-14,1,
0903464151094152536,1489432775,2017-03-13,1,
7309230189707344454,1489407037,2017-03-13,1,
9670130054441163199,1489452783,2017-03-14,1,
1340246381910607152,1489425049,2017-03-13,1,
2245287322063793981,1489430053,2017-03-13,1,
7483264669182641824,1489418922,2017-03-13,1,
7595705481868130689,1489406876,2017-03-13,1,
4410735953125722875,1489402657,2017-03-13,1,
5742049021747010630,1489473631,2017-03-14,1,
3437826418600222802,1489435973,2017-03-13,1,
9724755441402856243,1489420602,2017-03-13,1,
9149196317772060130,1489431574,2017-03-13,1,
1196732594643705891,1489473634,2017-03-14,1,
2938250911141153777,1489459476,2017-03-14,1,
707088503796001612,1489408814,2017-03-13,1,
543404990990314881,1489439697,2017-03-13,1,
0626359610780659451,1489389808,2017-03-13,1,
0253020781153686038,1489419616,2017-03-13,1,
165246929908528882,1489410084,2017-03-13,1,
5786651947895768902,1489458214,2017-03-14,1,
0797184475288923222,1489407553,2017-03-13,1,
6869741235429958956,1489432043,2017-03-13,1,
7943816787313823338,1489398761,2017-03-13,1,
3856332555551491831,1489419586,2017-03-13,1,
9942306414449030020,1489423062,2017-03-13,1,
0483284258696344202,1489402705,2017-03-13,1,
8409688251621271926,1489415315,2017-03-13,1,
6890591486311624056,1489429096,2017-03-13,1,
5454360205341467261,1489409833,2017-03-13,1,
6170632013782029890,1489418718,2017-03-13,1,
3800836685184945908,1489395770,2017-03-13,1,
7048842497108871723,1489433197,2017-03-13,1,
3409233165705251061,1489429255,2017-03-13,1,
8733790847407090717,1489402782,2017-03-13,1,
3616077660092160935,1489401459,2017-03-13,1,
2748648473301463747,1489452160,2017-03-14,1,
8457818858261619842,1489457899,2017-03-14,1,
9041743104391637771,1489433591,2017-03-13,1,
6496928156233137149,1489416575,2017-03-13,1,
7247307568110797855,1489415608,2017-03-13,1,
141096602165950893,1489414451,2017-03-13,1,
7293215368973313790,1489409719,2017-03-13,1,
6916848284143881324,1489448955,2017-03-13,1,
467230397065863854,1489453947,2017-03-14,1,
9322389781052438306,1489409116,2017-03-13,1,
8282109181748659821,1489463855,2017-03-14,1,
694249737744032253,1489447875,2017-03-13,1,
1906925464633624474,1489468878,2017-03-14,1,
4491336377165792108,1489437190,2017-03-13,1,
2078239229156725318,1489456755,2017-03-14,1,
107149678095124224,1489402094,2017-03-13,1,
1149990966261547092,1489436970,2017-03-13,1,
7247307568110797855,1489441367,2017-03-13,1,
3269590868327953560,1489428422,2017-03-13,1,
8235118508594290074,1489418655,2017-03-13,1,
2147316745287532499,1489437419,2017-03-13,1,
6354194486533673679,1489429406,2017-03-13,1,
242951401277796059,1489403400,2017-03-13,1,
7776415906033388730,1489394398,2017-03-13,1,
1460737253106214525,1489466012,2017-03-14,1,
1493767397566475458,1489429751,2017-03-13,1,
9663425899997896793,1489391401,2017-03-13,1,
8757329212995926912,1489411106,2017-03-13,1,
4140229103272940674,1489439397,2017-03-13,1,
4604840133545235979,1489405877,2017-03-13,1,
0820910733501648885,1489390053,2017-03-13,1,
3946880728575352547,1489414361,2017-03-13,1,
8423017902236042728,1489408472,2017-03-13,1,
6577894047607752857,1489407337,2017-03-13,1,
0485889686899924036,1489416776,2017-03-13,1,
6140282261340474015,1489436441,2017-03-13,1,
206202298590548580,1489417229,2017-03-13,1,
5443486905524718840,1489390024,2017-03-13,1,
9226846221647328702,1489396887,2017-03-13,1,
093612092483903663,1489395550,2017-03-13,1,
7101140799609834707,1489405918,2017-03-13,1,
8634345304006947951,1489466976,2017-03-14,1,
6943312240258526006,1489437703,2017-03-13,1,
8705592011188457480,1489414166,2017-03-13,1,
5567982292742419615,1489389860,2017-03-13,1,
0611946115451867044,1489432418,2017-03-13,1,
9911474227148769104,1489427965,2017-03-13,1,
6816590552065759649,1489406463,2017-03-13,1,
0496231255525014468,1489445000,2017-03-13,1,
457494057659324230,1489409526,2017-03-13,1,
5785342555275361176,1489416323,2017-03-13,1,
0678102787097322550,1489421887,2017-03-13,1,
149410791876083843,1489443199,2017-03-13,1,
1388921984302703311,1489438031,2017-03-13,1,
1918811898626950706,1489391450,2017-03-13,1,
219837767254037423,1489401891,2017-03-13,1,
5332954447343459767,1489442042,2017-03-13,1,
4701839536097308380,1489424524,2017-03-13,1,
2802203346294134631,1489423529,2017-03-13,1,
0660952675829953108,1489389850,2017-03-13,1,
954470244311628945,1489401804,2017-03-13,1,
23429378263776037,1489401522,2017-03-13,1,
0892765827694858875,1489395830,2017-03-13,1,
6018775317735347795,1489461350,2017-03-14,1,
3331558236297712825,1489432830,2017-03-13,1,
6078112863821280061,1489422627,2017-03-13,1,
6731585752342109194,1489445592,2017-03-13,1,
0218320651600111478,1489419636,2017-03-13,1,
899352164829365482,1489449576,2017-03-13,1,
8629895529498805146,1489403092,2017-03-13,1,
77803482157788556,1489424580,2017-03-13,1,
8042291706054903864,1489407204,2017-03-13,1,
8732785614447068449,1489425006,2017-03-13,1,
9202273041116167593,1489426670,2017-03-13,1,
4916381743664067642,1489427843,2017-03-13,1,
2300768605560895063,1489409969,2017-03-13,1,
6986536761307654836,1489466990,2017-03-14,1,
0082765995802579828,1489447643,2017-03-13,1,
4694502472705713088,1489450050,2017-03-14,1,
6078112863821280061,1489430409,2017-03-13,1,
1007074373141497828,1489413147,2017-03-13,1,
1485600995845459001,1489432615,2017-03-13,1,
4400576594661630809,1489404581,2017-03-13,1,
9931742440385618832,1489430722,2017-03-13,1,
4297151124311422842,1489424490,2017-03-13,1,
0187196012306693529,1489418678,2017-03-13,1,
1101125358853741273,1489411584,2017-03-13,1,
4694502472705713088,1489452349,2017-03-14,1,
3858566530168885796,1489403093,2017-03-13,1,
1007074373141497828,1489417863,2017-03-13,1,
6391985128927552763,1489410552,2017-03-13,1,
0062303005342152087,1489403029,2017-03-13,1,
0788100252026511174,1489417689,2017-03-13,1,
7598227461311097891,1489413279,2017-03-13,1,
4482225799027072799,1489424866,2017-03-13,1,
2648324229188434249,1489428511,2017-03-13,1,
1171464680286208599,1489421880,2017-03-13,1,
7306981552775574173,1489420796,2017-03-13,1,
4999500691094342876,1489409205,2017-03-13,1,
5388471280491949764,1489470166,2017-03-14,1,
0909796722612129054,1489427311,2017-03-13,1,
6405895506907206372,1489417671,2017-03-13,1,
7602913253480862239,1489419959,2017-03-13,1,
5604103684736440433,1489455963,2017-03-14,1,
4056853452771569454,1489458754,2017-03-14,1,
12672897666763179,1489423766,2017-03-13,1,
3934164790909378622,1489434354,2017-03-13,1,
2241204254247563387,1489473487,2017-03-14,1,
5804268326241235459,1489418622,2017-03-13,1,
2936210469863200825,1489453220,2017-03-14,1,
210734894734598985,1489440298,2017-03-13,1,
4267510884855026377,1489407851,2017-03-13,1,
5549905369825100002,1489431848,2017-03-13,1,
821804123199794973,1489465958,2017-03-14,1,
2845734374151076548,1489442939,2017-03-13,1,
1887866695196353112,1489433689,2017-03-13,1,
0820910733501648885,1489452522,2017-03-14,1,
617893516426503770,1489401772,2017-03-13,1,
6101144532398006864,1489426799,2017-03-13,1,
1379028287097595381,1489416575,2017-03-13,1,
3629386210697854422,1489418172,2017-03-13,1,
830801239592400205,1489401691,2017-03-13,1,
2114332080695381458,1489417919,2017-03-13,1,
4450520107417900452,1489401361,2017-03-13,1,
830801239592400205,1489403523,2017-03-13,1,
5835087858794047356,1489402218,2017-03-13,1,
4486496457408120050,1489401846,2017-03-13,1,
8653712021871746852,1489419708,2017-03-13,1,
635925617587677514,1489448739,2017-03-13,1,
4734601032951991621,1489444588,2017-03-13,1,
2792620318078768634,1489437166,2017-03-13,1,
49289083317544586,1489424952,2017-03-13,1,
6808773937527977239,1489438649,2017-03-13,1,
1344569885713424659,1489420264,2017-03-13,1,
4731227026235865543,1489401525,2017-03-13,1,
872409986640206166,1489397395,2017-03-13,1,
3603391085430994283,1489407434,2017-03-13,1,
5021273234541872820,1489420101,2017-03-13,1,
0310314306002983287,1489416190,2017-03-13,1,
3687880953476879378,1489450918,2017-03-14,1,
2068166296222781413,1489417906,2017-03-13,1,
872409986640206166,1489403883,2017-03-13,1,
7276623148419159999,1489421717,2017-03-13,1,
0923832789398023074,1489443358,2017-03-13,1,
4019599073312634859,1489403771,2017-03-13,1,
4558283456910823101,1489437484,2017-03-13,1,
9487168108613338690,1489450911,2017-03-14,1,
1270227141798981694,1489400609,2017-03-13,1,
303802907060908940,1489434625,2017-03-13,1,
5349016161221226757,1489401143,2017-03-13,1,
019917576428400545,1489401071,2017-03-13,1,
1613785890321194668,1489408075,2017-03-13,1,
77583388730071793,1489435474,2017-03-13,1,
4809478814634797429,1489427022,2017-03-13,1,
907945950293872469,1489414168,2017-03-13,1,
9638948441244381522,1489398063,2017-03-13,1,
3720768361466635476,1489389234,2017-03-13,1,
5325095337829970900,1489427355,2017-03-13,1,
5971924217850448418,1489401078,2017-03-13,1,
6606409900383053909,1489399476,2017-03-13,1,
907945950293872469,1489401071,2017-03-13,1,
1944688522182158477,1489415367,2017-03-13,1,
5240839396019677359,1489394384,2017-03-13,1,
9376427958662056159,1489401075,2017-03-13,1,
1279982823639709899,1489438495,2017-03-13,1,
1416598569547057847,1489397261,2017-03-13,1,
4259320434421885554,1489401075,2017-03-13,1,
4261261857084197398,1489406863,2017-03-13,1,
797129325123506138,1489403040,2017-03-13,1,
4059373667491327693,1489394100,2017-03-13,1,
0375093000320714643,1489416110,2017-03-13,1,
4103842419488601664,1489416118,2017-03-13,1,
4724206474364772907,1489424159,2017-03-13,1,
0063413662315425136,1489425669,2017-03-13,1,
7049750793029442838,1489409164,2017-03-13,1,
7049750793029442838,1489443696,2017-03-13,1,
8006401217616624542,1489427976,2017-03-13,1,
9929449476734325043,1489431944,2017-03-13,1,
6707215291570377227,1489432233,2017-03-13,1,
630782146072826958,1489396666,2017-03-13,1,
3958276270149544471,1489435152,2017-03-13,1,
7006148849509336599,1489444507,2017-03-13,1,
7709057560670644641,1489419251,2017-03-13,1,
0588782486663560397,1489450762,2017-03-14,1,
8035622923975746718,1489440721,2017-03-13,1,
1283542890717896356,1489472509,2017-03-14,1,
4927598652882488421,1489464211,2017-03-14,1,
7549775394437941106,1489402385,2017-03-13,1,
033436107156038016,1489418895,2017-03-13,1,
6535349862125912872,1489395949,2017-03-13,1,
1582348830917850897,1489403745,2017-03-13,1,
2347630387851256603,1489469234,2017-03-14,1,
1381590002450487145,1489442713,2017-03-13,1,
3835918774734775680,1489437538,2017-03-13,1,
1207233577685732327,1489390284,2017-03-13,1,
6988285826303106673,1489401052,2017-03-13,1,
2297134143716418806,1489463792,2017-03-14,1,
1240622032621923929,1489424299,2017-03-13,1,
6882281397971785171,1489447972,2017-03-13,1,
4164143931724239159,1489422865,2017-03-13,1,
4350104445692416160,1489436849,2017-03-13,1,
0182227174276390997,1489466892,2017-03-14,1,
5572681837259380816,1489457899,2017-03-14,1,
1929257283639413856,1489454287,2017-03-14,1,
9257785793911839102,1489465481,2017-03-14,1,
403875519705908817,1489460927,2017-03-14,1,
1459239656261484101,1489471832,2017-03-14,1,
915385475734929040,1489474514,2017-03-14,1,
1151794753963533860,1489430205,2017-03-13,1,
3541562334282245323,1489452571,2017-03-14,1,
7895715726248510489,1489416742,2017-03-13,1,
3388940997143891056,1489427959,2017-03-13,1,
607834701878317128,1489462425,2017-03-14,1,
0697841980582922606,1489396392,2017-03-13,1,
7478593947813922555,1489469798,2017-03-14,1,
5049507787415002682,1489426823,2017-03-13,1,
6403436941312977049,1489423334,2017-03-13,1,
1227844327913673016,1489407124,2017-03-13,1,
8478917999921593735,1489440605,2017-03-13,1,
5504989918379700392,1489447843,2017-03-13,1,
745575218904931949,1489455141,2017-03-14,1,
5043014348222084601,1489445391,2017-03-13,1,
0611497326399211805,1489461761,2017-03-14,1,
788452392739613267,1489429051,2017-03-13,1,
8034622993932579974,1489445862,2017-03-13,1,
3651135751377742070,1489445169,2017-03-13,1,
7194406703447601538,1489455860,2017-03-14,1,
5224389397990381667,1489434390,2017-03-13,1,
8102701427459243045,1489470241,2017-03-14,1,
6741223150832760216,1489433413,2017-03-13,1,
5526547858906493668,1489457269,2017-03-14,1,
0424557272624629249,1489463592,2017-03-14,1,
1626540873008516650,1489446970,2017-03-13,1,
9583006157357906730,1489440949,2017-03-13,1,
5345912851981750399,1489453995,2017-03-14,1,
4804260950166983841,1489452273,2017-03-14,1,
035982997314919367,1489435872,2017-03-13,1,
2784134219946518192,1489442308,2017-03-13,1,
0920647225935674663,1489433332,2017-03-13,1,
586668465964330089,1489438118,2017-03-13,1,
2183497863367059595,1489445157,2017-03-13,1,
3923916188224695607,1489394272,2017-03-13,1,
5674232059095027979,1489406522,2017-03-13,1,
5840903980143461288,1489393563,2017-03-13,1,
4500254277083271329,1489393971,2017-03-13,1,
3435577186888685018,1489403805,2017-03-13,1,
4723315656886834656,1489463958,2017-03-14,1,
181165071575837318,1489456495,2017-03-14,1,
4659857636796341047,1489474043,2017-03-14,1,
0461444856671327625,1489406312,2017-03-13,1,
3247121516898163385,1489470765,2017-03-14,1,
4509818421216337550,1489400564,2017-03-13,1,
8221612115206245959,1489406111,2017-03-13,1,
0503859218115630762,1489469387,2017-03-14,1,
7282185691779492413,1489464626,2017-03-14,1,
224908955817369360,1489432162,2017-03-13,1,
7720587971663079460,1489473631,2017-03-14,1,
8054415662399428824,1489416578,2017-03-13,1,
9407382618117079811,1489430232,2017-03-13,1,
1842305887996726910,1489470372,2017-03-14,1,
3359668243475874470,1489434527,2017-03-13,1,
898932533047644790,1489439470,2017-03-13,1,
9301538949288830710,1489435401,2017-03-13,1,
2852143773413522298,1489449579,2017-03-13,1,
7514868235927534515,1489438540,2017-03-13,1,
082069982870069818,1489398413,2017-03-13,1,
5475072455496902042,1489397965,2017-03-13,1,
1893784743311110152,1489398720,2017-03-13,1,
7556837768039525134,1489406128,2017-03-13,1,
4513625061753836196,1489439085,2017-03-13,1,
1721847273995898347,1489397038,2017-03-13,1,
0899912969507583445,1489412838,2017-03-13,1,
2332083077624049190,1489411426,2017-03-13,1,
2693891169754410732,1489416366,2017-03-13,1,
4872810609252527526,1489429158,2017-03-13,1,
5475072455496902042,1489416349,2017-03-13,1,
9679598880846918685,1489430867,2017-03-13,1,
4229150054006708406,1489390361,2017-03-13,1,
2890076611939994260,1489456303,2017-03-14,1,
140934166476410275,1489421914,2017-03-13,1,
0790634876746884061,1489399743,2017-03-13,1,
4916003878324375558,1489401488,2017-03-13,1,
7130952626069939443,1489416853,2017-03-13,1,
2138292092273293012,1489389264,2017-03-13,1,
7027951382927192945,1489400600,2017-03-13,1,
6093947928341555047,1489409113,2017-03-13,1,
6951597031172786232,1489431828,2017-03-13,1,
1865073349048371513,1489408443,2017-03-13,1,
2766275966221856037,1489399903,2017-03-13,1,
8112175999967627159,1489395131,2017-03-13,1,
9444025241486836851,1489395580,2017-03-13,1,
9342002870576627864,1489426127,2017-03-13,1,
5549853697789723819,1489426896,2017-03-13,1,
6348407935871999638,1489407899,2017-03-13,1,
6106939942863543088,1489444575,2017-03-13,1,
5170097744690882986,1489404175,2017-03-13,1,
2219397433745559497,1489412512,2017-03-13,1,
2498953234270374752,1489391847,2017-03-13,1,
3491332052864815085,1489411312,2017-03-13,1,
0934086381294131457,1489398427,2017-03-13,1,
00261941893292637,1489408523,2017-03-13,1,
1772185317645898835,1489444063,2017-03-13,1,
1311165462627307745,1489415150,2017-03-13,1,
3244397446124331386,1489407991,2017-03-13,1,
987325307748448765,1489404045,2017-03-13,1,
2681294945866338748,1489448275,2017-03-13,1,
3348447556326954973,1489427652,2017-03-13,1,
5977912718326994355,1489458626,2017-03-14,1,
6999177406161122928,1489424756,2017-03-13,1,
6550122391740028713,1489389180,2017-03-13,1,
9290737029323233343,1489450513,2017-03-14,1,
4606909119347519591,1489389376,2017-03-13,1,
3630411268810615275,1489423211,2017-03-13,1,
8162039587539079908,1489473416,2017-03-14,1,
6372994946821179256,1489415387,2017-03-13,1,
9951830439722595454,1489461664,2017-03-14,1,
8995117154510542072,1489448628,2017-03-13,1,
4572419281334364595,1489444730,2017-03-13,1,
2352521918001404656,1489413360,2017-03-13,1,
1657647162751985344,1489399465,2017-03-13,1,
7982576644215336059,1489415817,2017-03-13,1,
4889575538090824719,1489444291,2017-03-13,1,
2804650584737271529,1489406550,2017-03-13,1,
5575404084929828798,1489474514,2017-03-14,1,
3284320557604549231,1489395532,2017-03-13,1,
8823577277514110704,1489421363,2017-03-13,1,
0433892460897265471,1489436364,2017-03-13,1,
0625163066161762029,1489424876,2017-03-13,1,
4283010317031950812,1489465487,2017-03-14,1,
9906237765069979510,1489464718,2017-03-14,1,
6477463025268386097,1489416024,2017-03-13,1,
106363432512039291,1489388430,2017-03-13,1,
173650954955822662,1489417158,2017-03-13,1,
3556499033548606391,1489401863,2017-03-13,1,
5179088231038776327,1489459080,2017-03-14,1,
4141728963320103757,1489407324,2017-03-13,1,
0334277368325522721,1489458841,2017-03-14,1,
6407839818141153374,1489421160,2017-03-13,1,
5298293301750077633,1489388952,2017-03-13,1,
8508438919085160235,1489420867,2017-03-13,1,
3659056588136832911,1489393704,2017-03-13,1,
9984205657562635007,1489449651,2017-03-14,1,
4765599015584354198,1489421870,2017-03-13,1,
0100231827582001955,1489447328,2017-03-13,1,
2260568113942448039,1489394024,2017-03-13,1,
8247913554117872428,1489461252,2017-03-14,1,
8669528812768525654,1489409327,2017-03-13,1,
1760557330472702024,1489459263,2017-03-14,1,
6668499618938143273,1489405745,2017-03-13,1,
0716622189021416386,1489427422,2017-03-13,1,
6113848053982629539,1489422573,2017-03-13,1,
4010884876615735018,1489418593,2017-03-13,1,
5726814242786175600,1489391428,2017-03-13,1,
0892765827694858875,1489397780,2017-03-13,1,
1264215985529356081,1489403975,2017-03-13,1,
6762482928816859816,1489420047,2017-03-13,1,
106885117770672247,1489390120,2017-03-13,1,
8086086411555225151,1489413065,2017-03-13,1,
0400999514098124181,1489391985,2017-03-13,1,
6330905233244161964,1489455285,2017-03-14,1,
2645728024170581523,1489474309,2017-03-14,1,
7326360730451766437,1489436835,2017-03-13,1,
1292765753094888048,1489403628,2017-03-13,1,
7625236556257747149,1489470841,2017-03-14,1,
7937290084449452250,1489467662,2017-03-14,1,
4117099979352519608,1489425991,2017-03-13,1,
2694417567628767294,1489435731,2017-03-13,1,
1190783897673901278,1489467941,2017-03-14,1,
9936107488690601352,1489451464,2017-03-14,1,
9343022008749254265,1489468246,2017-03-14,1,
4347915927399939894,1489471960,2017-03-14,1,
1244309511278967499,1489418585,2017-03-13,1,
2005585837642024925,1489400167,2017-03-13,1,
7564265204770267554,1489448460,2017-03-13,1,
6921923783531974155,1489468033,2017-03-14,1,
443389398133833288,1489467921,2017-03-14,1,
1356135123779232502,1489469860,2017-03-14,1,
6868137762001692760,1489468498,2017-03-14,1,
1101733671044685140,1489469350,2017-03-14,1,
6373865702639797599,1489411025,2017-03-13,1,
3349248077032864658,1489469520,2017-03-14,1,
5210418714298289993,1489390308,2017-03-13,1,
0430079801803421113,1489445846,2017-03-13,1,
3890013919892306490,1489430327,2017-03-13,1,
6248737127403720191,1489408753,2017-03-13,1,
8404868398961916012,1489401547,2017-03-13,1,
940467074313031219,1489409691,2017-03-13,1,
351277725820061611,1489410030,2017-03-13,1,
2518793403854634813,1489409639,2017-03-13,1,
09906695848354316,1489438361,2017-03-13,1,
4872445716361557432,1489390517,2017-03-13,1,
4091287174387803698,1489412656,2017-03-13,1,
1115606099486176080,1489451276,2017-03-14,1,
7062929550413600237,1489451083,2017-03-14,1,
0768972520679700964,1489423468,2017-03-13,1,
0582519522776242739,1489415342,2017-03-13,1,
5483343878221581359,1489406166,2017-03-13,1,
4025348762446715362,1489460089,2017-03-14,1,
7642599988772992308,1489417722,2017-03-13,1,
7614773757971615249,1489429640,2017-03-13,1,
2421831845747641792,1489410979,2017-03-13,1,
642997390846581475,1489390612,2017-03-13,1,
3694234028523165868,1489447566,2017-03-13,1,
5409582967313663830,1489463028,2017-03-14,1,
087103278684884104,1489390395,2017-03-13,1,
5130793019060449664,1489390612,2017-03-13,1,
0374938833623687575,1489401054,2017-03-13,1,
2441232848933046974,1489390724,2017-03-13,1,
955976101700066246,1489390353,2017-03-13,1,
1550725083988198905,1489390915,2017-03-13,1,
5243024993311987593,1489396486,2017-03-13,1,
4381843143271125784,1489442767,2017-03-13,1,
5112010486941289689,1489390444,2017-03-13,1,
3515641562592377371,1489390475,2017-03-13,1,
5281941570376346990,1489409153,2017-03-13,1,
3612009787468061508,1489390565,2017-03-13,1,
5557887876877682604,1489390592,2017-03-13,1,
7912409978513583268,1489428554,2017-03-13,1,
4590223650573474757,1489414709,2017-03-13,1,
6641026867428132145,1489449330,2017-03-13,1,
7262356063889128151,1489417434,2017-03-13,1,
2920327637910490907,1489402417,2017-03-13,1,
7614773757971615249,1489432224,2017-03-13,1,
0389022532022509520,1489423534,2017-03-13,1,
0053103124160419171,1489390574,2017-03-13,1,
9089377800802184770,1489390592,2017-03-13,1,
2304477973534761741,1489430915,2017-03-13,1,
0183992033622703152,1489390573,2017-03-13,1,
5496918806377837204,1489410532,2017-03-13,1,
9737405243562507762,1489390937,2017-03-13,1,
2533718146213879169,1489439219,2017-03-13,1,
6149346303606968123,1489390878,2017-03-13,1,
7266157676111363885,1489426650,2017-03-13,1,
2177406707948970955,1489401591,2017-03-13,1,
8163687461944139735,1489390295,2017-03-13,1,
604542760796880072,1489451603,2017-03-14,1,
6335486003069426526,1489427292,2017-03-13,1,
0825117958335067705,1489432041,2017-03-13,1,
6275785155955978991,1489390636,2017-03-13,1,
3278449861853094079,1489458450,2017-03-14,1,
5280835142188534206,1489467652,2017-03-14,1,
3289497095417212171,1489431209,2017-03-13,1,
7878799184224478678,1489467132,2017-03-14,1,
0071328729350164020,1489405922,2017-03-13,1,
9859147645384835069,1489389343,2017-03-13,1,
1911214678548840491,1489404378,2017-03-13,1,
1147191475441976816,1489448128,2017-03-13,1,
1671775196882228480,1489434612,2017-03-13,1,
5749208326217356322,1489468287,2017-03-14,1,
8046317788113776664,1489452435,2017-03-14,1,
4920419341413642832,1489393972,2017-03-13,1,
8994936265779350850,1489437649,2017-03-13,1,
1113329989314692411,1489450765,2017-03-14,1,
0639059794293015071,1489390561,2017-03-13,1,
6937425298556784229,1489415989,2017-03-13,1,
0162976342581600448,1489390501,2017-03-13,1,
5969476583815455586,1489390346,2017-03-13,1,
5121665586706034538,1489450211,2017-03-14,1,
4158070966077484950,1489390452,2017-03-13,1,
5607758876818519828,1489431832,2017-03-13,1,
8604798399249338102,1489427214,2017-03-13,1,
3561664420826651113,1489401324,2017-03-13,1,
3965590299837779296,1489419729,2017-03-13,1,
5865677322684878899,1489410679,2017-03-13,1,
5143308606341264027,1489435240,2017-03-13,1,
0849404441106381500,1489420270,2017-03-13,1,
57745913619980525,1489390510,2017-03-13,1,
104410147588765062,1489400902,2017-03-13,1,
9214288850012528101,1489390648,2017-03-13,1,
3756952568947933771,1489390298,2017-03-13,1,
1844565413025750451,1489390372,2017-03-13,1,
6341773232567938313,1489473958,2017-03-14,1,
4242684000563994410,1489424292,2017-03-13,1,
6141278289918992473,1489390533,2017-03-13,1,
5436834568647815090,1489390296,2017-03-13,1,
0931705359507499023,1489421249,2017-03-13,1,
5018094499049545559,1489390988,2017-03-13,1,
224448700775164204,1489411652,2017-03-13,1,
5946732622978358927,1489415809,2017-03-13,1,
8225227490546721482,1489425118,2017-03-13,1,
7610009149420111834,1489412902,2017-03-13,1,
4835393604433926205,1489390323,2017-03-13,1,
5441713978831708309,1489390358,2017-03-13,1,
3505753819502059099,1489408337,2017-03-13,1,
5181427483576098210,1489460417,2017-03-14,1,
5370872909608644612,1489412174,2017-03-13,1,
5969476583815455586,1489393807,2017-03-13,1,
7065596490181121310,1489429706,2017-03-13,1,
0057221832555311118,1489420470,2017-03-13,1,
1752255131105201905,1489390378,2017-03-13,1,
7231448444089060312,1489427468,2017-03-13,1,
2871690856085863961,1489392750,2017-03-13,1,
834799491548640007,1489463770,2017-03-14,1,
4587293224786674630,1489454683,2017-03-14,1,
8755915714900693272,1489466372,2017-03-14,1,
892691282522981546,1489390341,2017-03-13,1,
9138073806867338949,1489390378,2017-03-13,1,
421422308728459287,1489405081,2017-03-13,1,
7056765414153975134,1489394910,2017-03-13,1,
2092225832348371211,1489394116,2017-03-13,1,
9407744121422443822,1489390551,2017-03-13,1,
0976650330227083370,1489390620,2017-03-13,1,
9232678185159272830,1489418260,2017-03-13,1,
780081550038971526,1489471921,2017-03-14,1,
877660438025033312,1489390344,2017-03-13,1,
2706334747349201422,1489452122,2017-03-14,1,
9441046102764115899,1489436203,2017-03-13,1,
378863096436340590,1489390314,2017-03-13,1,
177767171983411140,1489390670,2017-03-13,1,
441458915237039497,1489430972,2017-03-13,1,
3293237138968570465,1489437029,2017-03-13,1,
0844073819390775497,1489467606,2017-03-14,1,
5513368404490754109,1489390325,2017-03-13,1,
0088930271414436924,1489416252,2017-03-13,1,
0947576425767121457,1489397748,2017-03-13,1,
8153675356328964615,1489417687,2017-03-13,1,
9406564071706713294,1489390650,2017-03-13,1,
1360369007258938124,1489445838,2017-03-13,1,
9667335895086350469,1489449901,2017-03-14,1,
4171004108455083972,1489430993,2017-03-13,1,
3088956989442559269,1489439738,2017-03-13,1,
8328953510083327767,1489390249,2017-03-13,1,
9686935727604743896,1489441951,2017-03-13,1,
8946758177265195800,1489425775,2017-03-13,1,
4368498273380991890,1489454400,2017-03-14,1,
9102765384229827233,1489461922,2017-03-14,1,
5528175146941449531,1489448159,2017-03-13,1,
7480157808562534351,1489440922,2017-03-13,1,
7385860840865825301,1489446834,2017-03-13,1,
2913067759054132692,1489434435,2017-03-13,1,
4143123283412187850,1489429522,2017-03-13,1,
2787162474729114421,1489469593,2017-03-14,1,
9354405686914589643,1489417772,2017-03-13,1,
3643256074722048037,1489438213,2017-03-13,1,
