fullVisitorId,signup_date
7808784061961665342,2017-04-07
4942541583545609051,2017-04-07
717561550180269328,2017-04-08
5138688278968853910,2017-04-07
2944756777186232105,2017-04-07
1366621772830453252,2017-04-08
1275982913717277575,2017-04-07
7657552030530935119,2017-03-13
3947356471006973294,2017-04-08
0075413587519670312,2017-04-07
1469222653149333579,2017-04-08
8861978674740988651,2017-04-07
1865033313316940951,2017-04-07
6616026034111077358,2017-04-07
3378184654505047632,2017-04-07
6446257332258577906,2017-04-07
9917525450459164301,2017-03-22
8049086396835149093,2016-11-02
0057099940688784801,2016-11-02
5300511490132482984,2016-11-02
1978448269132556930,2016-11-03
7143068430666567425,2016-11-02
201185487328449412,2016-11-02
4620252475337610083,2016-11-02
7935717507638933274,2016-11-03
5105941498823074386,2016-11-03
9879493346770380892,2016-11-03
6267440050437018972,2016-10-23
3361068831195014479,2016-11-02
0135221958159318428,2016-11-02
902188034157424389,2016-11-02
3026240047238232633,2016-11-03
5009430044258735593,2016-11-02
1294828035462994270,2016-11-03
2955606159970769681,2016-11-02
8479232525421169642,2016-11-02
100369685274381521,2016-11-02
8932750397110216912,2016-11-02
3639054315078314963,2016-11-03
2213939303271163434,2016-11-02
6674963897329710750,2016-11-03
3760454312124155320,2016-11-03
6025934865316770435,2016-11-03
0496881098240014014,2016-11-03
0450744712615635670,2016-11-02
8736180371227682448,2016-11-02
3985472632897474329,2016-11-02
1510430663357269504,2016-11-02
4565505291479424987,2016-11-03
8367993356188330814,2016-11-02
5494187744380357803,2016-11-02
6063405628915112768,2016-11-02
3887088241325338684,2016-08-24
141670690147124830,2016-11-03
4721517952723038789,2016-11-02
3031489730825256707,2016-11-02
5304065469112769975,2016-11-02
0828715488718308610,2016-11-02
1507903412160357248,2016-11-02
1071433217595573485,2016-11-02
9044113837786128330,2016-11-02
4019929944126456433,2016-10-20
0998676840762684328,2016-11-02
2012677184043597272,2016-11-02
9001754870545911411,2016-11-02
244155847973936319,2016-11-02
9489000203941181103,2016-11-02
0023401867737958121,2016-11-02
0601004169012711328,2016-11-02
7839025684959065982,2016-11-02
4404502810259100815,2016-11-02
3218224668066602428,2016-11-03
2339772031197386040,2016-11-02
3125696772001467340,2016-11-02
221404434655452947,2016-11-02
2704810435343551459,2016-11-03
3056848896478998118,2016-11-02
304588090328855123,2016-11-02
3151763714777218116,2016-11-02
1325087330957859954,2016-09-30
6953202858359988453,2016-11-03
7688051185293058499,2016-11-02
7425500450212943324,2016-11-02
2546344670470558257,2016-11-02
021174526666705858,2016-11-02
955626555904769416,2016-11-02
571122284573873515,2016-11-02
79372726082602102,2016-11-02
8588336137208433933,2016-11-02
5568969874183126636,2016-11-03
0026409901880060304,2016-11-02
9573268553830562852,2016-11-02
7401973048716747230,2016-11-02
3458174516796931974,2016-11-02
6862833881302290411,2016-11-03
1085860247530194904,2016-11-03
0342823327108428624,2016-11-02
5171474271071048328,2016-11-02
3211518013744265514,2016-11-02
6773301537610692619,2016-11-03
1378797029284669996,2016-11-02
8336178344973527187,2016-11-03
260559505607878150,2016-11-02
5185604764670917109,2016-11-03
640430389123252205,2016-11-02
5708559163486560742,2016-11-02
6003432952522209841,2016-11-02
8758098470651618659,2016-11-02
7402190465663572863,2016-11-02
7308429114404214805,2016-11-02
4336135576875260151,2016-11-03
3955976140316873313,2016-11-02
5372520475515024513,2016-11-02
6531305420590603336,2016-11-02
7111358598962573438,2016-11-02
9752195212121765135,2016-11-02
1619886562985189328,2016-11-02
5038441327474332686,2016-11-02
6222626343729102526,2016-11-03
6150619461243781305,2016-11-02
1788821557612068875,2016-11-02
1241678313122316998,2016-11-02
0882691246435688897,2016-11-02
2614418991622335852,2016-10-18
482961198462462972,2017-03-22
1244643584936507645,2017-03-22
1522546338484509995,2017-03-22
935537266950157592,2017-03-23
365037972791582194,2017-03-22
3625776014568392252,2017-03-22
3717157311001940474,2017-03-22
5411812323641527449,2017-03-22
5666320086234725810,2017-03-23
5237531761766322613,2017-03-23
5762459126594636548,2017-02-21
7176620491391111996,2017-03-22
2022447225297374726,2017-03-23
9874441220343894111,2017-03-22
3017121935965315008,2016-12-09
7299143232971570814,2017-03-22
215444519975276562,2017-03-23
8300781606664868062,2017-03-23
8316383517762655845,2017-03-22
5820956022150403098,2017-03-22
2291991350822225688,2017-03-22
467382515945236928,2017-03-23
3905862414270375086,2017-03-22
6717309527424151671,2017-03-22
5979002098783253610,2017-03-23
6209155578038765033,2017-03-23
2177070994225529133,2017-03-23
8550257007083231642,2017-03-21
7774702858465868470,2017-03-23
7806371332872220633,2017-03-22
8850525569285681166,2017-03-22
5184211027609760409,2017-03-22
6609594475589442210,2017-03-23
6014664684222962155,2017-03-22
3134053043820813686,2017-03-22
6315690838484819373,2017-03-22
5832037512554193864,2017-03-18
8224851958390552159,2017-03-22
9126191032306739677,2017-03-22
3869591999498059713,2017-03-22
4727446283241679227,2017-03-22
3821478686461736954,2017-03-22
0762256241702926345,2017-03-22
9791221475743416744,2017-03-22
090512937643771586,2017-03-22
788034131812207401,2017-03-22
8427944827417716244,2017-03-23
9514756960580199087,2017-03-22
6427505930061993189,2017-03-22
4112808095291336241,2017-03-23
7784768889985872327,2017-03-22
8906670545569290343,2017-03-22
7475275230721025100,2017-03-22
9107585353439161639,2017-03-23
1164187804826333616,2017-03-01
4515554709831325429,2017-03-01
8300345792036248505,2017-03-01
5498666606649985617,2017-03-01
9784675523381346914,2017-03-01
4704421551407457903,2017-03-01
1220543579794450450,2017-03-02
8990904559769988660,2017-03-01
707769393067373433,2017-03-01
5224282553591634350,2017-01-31
3167862998308641451,2017-03-02
2415874924821148345,2017-03-02
5613391048888786508,2017-02-28
8754711441407788367,2017-03-02
0496833883845920731,2017-02-16
0575430139088099368,2017-03-02
8545842158353153109,2017-03-01
1749766381597129134,2017-03-02
8719870241111106377,2017-03-01
5970008154927810269,2017-03-02
6231086753925766515,2017-03-02
8772275809731982734,2017-03-01
641911624375440912,2017-03-01
3365442078366063415,2017-03-01
7271979654766354468,2017-03-01
0460469993289796674,2017-03-01
62123302393120099,2017-03-01
185747707680055103,2017-03-01
5143178301435905442,2017-03-01
7633507185217238820,2017-03-01
7376919783988870572,2017-03-01
4530670749891328392,2017-03-01
2006543233506333579,2017-03-02
0443981856708301933,2017-03-01
2310017891014344525,2017-03-01
549187924509181294,2017-03-01
4721796185326799632,2017-02-15
428091545401855762,2017-03-01
4256945923312476539,2017-03-01
9114950923876683115,2017-03-01
5987859303837512929,2017-03-01
3909687479411968792,2017-03-02
3005985656380057988,2017-03-01
0991304922286349306,2017-03-01
2436229055946624325,2017-03-01
4373513092598117459,2017-03-01
546127935642979889,2017-03-01
7022479346997235465,2017-03-01
4065956154238333091,2017-03-01
8139702530973759708,2017-01-31
0274835401691080248,2017-03-01
418742048916285027,2017-03-02
7234913297561273577,2016-08-20
1635929978946677900,2016-08-19
9018310532908582578,2016-08-20
3477777956092798925,2016-08-20
5947002644418315353,2016-08-20
7317861871635393102,2016-08-20
6688507761967630523,2016-08-20
2842300141170673934,2016-08-20
8963249349703003471,2016-08-21
3543179065844374285,2016-08-20
6959996611664060356,2016-08-20
5825036983028054627,2016-08-20
5904736760187971366,2016-08-20
6995803891137771835,2016-08-21
6777967946145794972,2016-08-20
6175801648505541288,2016-08-21
7970454917890186651,2016-08-20
3883029697183681792,2016-08-21
5309818059797354316,2016-08-20
1744581125428401487,2016-08-20
6939021084593089720,2016-08-19
7383814372093466667,2016-08-20
7062406669480375205,2016-08-20
0723451280355376239,2016-08-20
7691948046302289474,2016-08-04
7706248949974088482,2016-08-20
9125183770041836762,2016-08-21
1027871121015806678,2016-08-21
4509867762674654267,2016-08-20
6701606856687671597,2016-08-20
3024406706054592450,2016-08-21
6755236408671076430,2016-08-20
0627993854103856405,2016-08-20
89994387642591252,2016-08-20
3660496221305591098,2016-08-21
097871191920987935,2016-08-20
9534597118028109707,2016-08-20
3202600419013027359,2016-08-21
6179971278600241931,2016-08-20
051451844896788940,2016-08-21
1070721016719929482,2016-10-15
4580059430617859662,2016-10-16
6596206704672330046,2016-10-15
2570925923490305154,2016-10-15
1204808977221789155,2016-10-15
9003423942433750119,2016-10-15
9753859851311892184,2016-10-15
4824284092150570259,2016-10-16
7854941613355983702,2016-10-16
8956382386913857964,2016-10-16
7271899982578956735,2016-10-15
9537981613395273806,2016-10-15
3428347321376071472,2016-10-16
1249625427585225614,2016-10-16
111197424349729536,2016-10-16
3414364402937608562,2016-10-15
2485711619180015484,2016-10-09
4200576136449153198,2016-10-16
2270315177018727813,2016-10-15
0326217496254142640,2016-10-15
0384435733885206460,2016-10-15
9344292806858779752,2016-10-13
13058472972653116,2016-10-15
9310222624453514460,2016-10-16
6734657286037609434,2016-10-16
5330957351438865569,2016-10-16
1472527673974876195,2016-10-15
263076062038366715,2016-10-15
17490579916063254,2016-10-16
6568873632166562990,2016-10-16
3330685424489458540,2016-10-16
7020428976887374578,2016-10-15
1251022591628558773,2016-10-13
2075817611443507117,2016-10-15
4967588196910472614,2016-10-16
9357883767353479502,2016-10-15
0385039300845529570,2016-10-15
6905801027540869413,2016-10-15
5712252733053159426,2016-10-15
0802742319009286777,2016-10-15
2234256714150896034,2016-10-15
3399118540025410867,2016-10-16
8609666458992322703,2016-10-15
1170481547144006504,2016-10-15
3786707181147620623,2016-10-16
6362819221154460812,2016-10-16
5430116795251960284,2016-10-15
1101405118750986800,2016-10-15
5931598531712914465,2016-10-15
4886914450574111198,2016-10-15
4930573006466063141,2016-10-15
3339725553577088687,2016-08-25
648794827901945527,2016-10-15
590748498396249611,2016-10-15
6236440366742152693,2016-10-15
8185555566507159752,2016-10-16
873097195289057905,2016-10-15
099689174319629353,2016-10-15
5965340195841708448,2016-10-15
8213635434962435073,2016-10-15
2546335431378893019,2016-10-15
094156752970703280,2016-10-15
1134759495187490662,2016-10-15
4289554232786622353,2016-10-15
1346441637539690947,2016-10-15
5581887225748236343,2016-10-15
0554581728829857368,2016-10-15
0712372948887266277,2016-10-15
3950580787138377449,2016-10-15
7729335087942720104,2016-10-15
9271413477868855533,2016-10-15
8423288278328396583,2016-11-21
1955847136219305807,2016-11-20
3556534339319509842,2016-11-21
3254575170164926328,2016-11-20
6400387296466404607,2016-11-21
2285330742518325112,2016-11-21
8661712633068763253,2016-11-20
6325326682923092814,2016-11-21
3570074032972042779,2016-11-20
5027685041644533601,2016-11-20
1668459645003900712,2016-11-20
9973254693611412731,2016-11-20
6344604005106549556,2016-11-20
1507473005974360776,2016-11-21
6683368289791146728,2016-11-20
8660260265602439364,2016-11-20
7418865936977146210,2016-11-20
5307036869133466227,2016-11-21
0221785343024760741,2016-11-21
758136732521041468,2016-11-20
5862981493949828429,2016-11-21
4954917953543850820,2016-11-20
5872307838021974435,2016-11-20
0687595779745638914,2016-11-20
9829441086292633344,2016-11-21
6424383235293682235,2016-11-20
7064333253040525412,2016-11-21
8717013014825498962,2016-11-20
4371349281003757805,2016-11-20
5991975984205802304,2016-11-21
1131025541031278433,2016-11-20
10229022698831138,2016-11-21
3390746661595858842,2016-11-21
5058786209867527943,2016-11-20
7008623736966331673,2016-11-21
3238326825515193293,2016-11-20
8734298693429355901,2016-11-20
4667337883251095572,2016-11-21
4149739004237245673,2016-11-20
4042419805184669174,2016-11-20
0784635967383880915,2016-11-20
5633922214083129121,2016-11-21
4208769641469646633,2016-11-20
2965785831599810447,2016-11-21
2635604189894841088,2016-11-21
6986067301822841232,2016-11-20
9627807158788408150,2016-11-20
5620527653704218494,2016-11-21
5556443723016815608,2016-11-20
4602897122016734898,2016-11-20
8378336647088981367,2016-11-21
1817822088573643353,2016-11-20
955661516061432846,2016-11-20
6202833494712775649,2016-11-20
1730850456653026157,2016-11-20
7685191137479353264,2016-11-20
2894675887124631972,2016-11-20
4574991982183391805,2016-11-21
6457313604796625343,2016-11-17
3979468195705008326,2016-11-21
6638249391767812795,2016-11-21
7304435580973154891,2016-11-21
8017866099004798340,2016-11-20
6166192778826614124,2016-11-20
4781670616803876905,2016-11-21
8172846403727213592,2016-11-20
5535630969128241214,2016-11-21
7684499100516800033,2016-11-20
1006461174727197071,2016-11-20
3964027409269183549,2016-11-20
2506117297140664805,2016-11-20
1800658884761631813,2016-11-21
7308153794883614133,2016-11-21
429455098564431430,2016-10-07
8551881697433018172,2016-11-20
9977496188118011082,2016-11-20
6952953182049788584,2016-11-17
0738716928988074970,2016-11-20
5967591533093546226,2016-11-21
7318804725851754061,2016-11-20
9713272197923239851,2016-11-20
3404580851887781832,2016-11-27
730787771406525046,2016-11-28
6437027246554592045,2016-11-27
9249481660864722786,2016-11-28
4229577799574524518,2016-11-27
8678284223399778619,2016-11-27
953876238951415774,2016-11-27
8234423541080235469,2016-11-28
2695617370135779615,2016-11-27
4356824133034867098,2016-11-28
9825086557006308450,2016-11-24
42050211499031540,2016-11-27
602488428960826418,2016-11-27
0256029531270982072,2016-11-27
4281362457953005345,2016-11-27
4401863617857046454,2016-11-27
6505735967308212642,2016-11-27
0725758803068246029,2016-11-28
6074040124660333649,2016-11-27
1386829259610360794,2016-11-27
5119330580271401587,2016-11-27
0939064486029096075,2016-11-27
4371265387510297020,2016-11-28
156266041329087465,2016-11-27
9572596721403367514,2016-11-27
6749788483663101165,2016-08-15
7531122593973206991,2016-11-27
5050097197050675396,2016-11-27
6468858099010583044,2016-11-28
8632507111955208164,2016-11-27
8241903193524115374,2016-11-28
8623393989520982247,2016-11-27
1552760509937717575,2016-11-27
9463488780639860383,2016-11-27
2479337900548126845,2016-11-27
0959119756286091276,2016-11-28
9541704586184021998,2016-11-27
7398443755507567199,2016-11-27
0363743121345979293,2016-11-28
5749917343002589867,2016-11-28
5957141095663153246,2016-11-27
6522057598430898350,2016-11-27
599061070052824720,2016-11-28
6130514597614394786,2016-11-27
8313542349426323234,2016-11-28
7806227972511674620,2016-11-27
5839424504422864593,2016-11-27
0829283319128889999,2016-11-27
9427468323634772048,2016-11-27
0557573554919839326,2016-11-27
7934648461095983224,2016-11-27
0289905467180844564,2016-11-28
5245283119886973801,2016-11-27
0459731945997678325,2016-11-27
9166371846777953793,2016-11-27
3658866129213899722,2016-11-28
3543323596217032554,2016-11-27
6898217672516860089,2016-11-27
1137466729692500979,2016-11-27
1601315406417604004,2016-11-27
8689347571119726208,2016-11-27
3024822277582834268,2016-11-27
0429538034253283369,2016-11-27
725620185112759154,2016-11-27
1216514791886301379,2016-11-28
3366910928858004039,2016-11-28
0545301590485277565,2016-11-27
6349230342417451926,2016-11-28
0207019184324028567,2016-11-27
4829841370933330359,2016-11-27
4857907140099981059,2016-11-27
6620979179587673669,2016-11-28
1461196949611837073,2016-11-27
2722516207865976579,2016-11-28
8479645238367570504,2016-11-27
7860050746627917330,2016-11-27
3052579462537143574,2016-11-27
9043850427118020637,2016-11-27
3513586894003264146,2016-09-02
892172565372838827,2016-08-11
0973694722117758451,2016-09-02
9232133509747621869,2016-09-02
5195064692402010408,2016-09-02
2488435463566131121,2016-09-02
0042187268246961920,2016-09-02
26139703819625769,2016-09-02
4148869866560030825,2016-09-02
082293452906452545,2016-09-02
5195623150265764084,2016-09-02
0868964663718546254,2016-09-02
5610507020760142181,2016-09-02
8148682732448175011,2016-09-03
7209197781617609560,2016-09-02
6917624480110627692,2016-09-02
3553805849149389794,2016-09-02
5238935105566872044,2016-09-02
6266437445080339587,2016-09-02
3097452357628136067,2016-09-02
7464262143281128279,2016-09-02
9165701267910709732,2016-09-02
018086489082680909,2016-08-29
4898256655236958355,2016-09-02
195677910055408623,2016-09-02
0307652402429035424,2016-09-02
4741695255898933879,2016-09-02
4617397020204994406,2016-09-02
8038556152294171316,2016-09-02
4500344918945324869,2016-09-02
6048099692085997473,2016-09-02
5807204910546665301,2016-09-03
4179900744609738892,2016-09-02
4509613564711907102,2016-09-02
4026859038402834707,2016-09-02
8420149174364067775,2016-09-02
5213456961370659356,2016-09-02
4774215337777535180,2016-09-02
6953501101343963383,2016-09-03
8036529641176458941,2016-09-02
9904382541062860503,2016-09-02
9959189454218257461,2016-09-03
0202736017708292245,2016-09-02
6961451155983302407,2016-09-02
3506161613811863729,2016-09-02
514180945821110031,2016-09-02
8305734447068384649,2016-09-02
5422695257443528122,2016-09-03
7598777066755987445,2016-09-03
0324986642157335302,2016-09-03
2615187956581444986,2016-09-02
8402065022779751948,2016-09-02
5687799534018074569,2016-09-02
83200626767614929,2016-09-02
0420085196388721061,2016-09-02
2767134510265771804,2016-09-02
4201350488596178085,2016-09-02
6019177698776235069,2016-09-02
1732989824135771692,2016-09-02
2981331617586889959,2016-09-02
5319711766265795392,2016-09-02
8661253860833445925,2016-09-02
7736142934212253730,2016-09-02
5665193449171339682,2016-09-02
7347938538249111532,2016-09-03
0808522002297909954,2016-09-02
010089030391699708,2016-09-03
3226435305616788023,2016-09-02
369306993362530747,2016-09-02
3709950566283168887,2016-09-02
451823851644687080,2016-09-02
3306846633020752865,2016-11-23
0384868188341582195,2016-11-22
6820300552591771570,2016-11-23
2546402285501621752,2016-11-22
7918656022927251954,2016-11-23
2190935546506883098,2016-11-22
3635502782304151951,2016-11-22
6414288151164206207,2016-11-22
7834316467545287885,2016-11-22
5916615775961321580,2016-11-23
0968201466650806976,2016-11-23
0771034491203326545,2016-11-22
7400371089363492091,2016-11-23
708480715240137065,2016-11-22
2207802394419253570,2016-11-23
2373524714351814319,2016-11-21
5463336226862560700,2016-11-22
4511666981564449458,2016-11-23
6353341308530574888,2016-11-23
2836487646269403067,2016-11-22
002230855101690046,2016-11-22
551942849981542822,2016-11-22
8628241418823258785,2016-11-22
2595835914049222499,2016-11-23
3132877864362748548,2016-11-22
4735821498418105118,2016-11-22
5129631287993976762,2016-10-18
8034863643302045587,2016-11-23
3099289701351619840,2016-11-23
6933419988491424856,2016-11-23
9719499837113544005,2016-11-23
7505156124255971809,2016-11-22
8022784384041063401,2016-11-22
959764772855097698,2016-11-23
8065077365130507642,2016-11-23
8472184926095604140,2016-11-07
3706739317993347527,2016-11-23
3557198817384551525,2016-11-23
1397638757194057247,2016-11-22
5413591092543092655,2016-11-22
9632860887756470393,2016-11-22
5716112083245696464,2016-11-22
7436284492799599080,2016-11-22
712899233480143761,2016-11-21
2669792777986947837,2016-11-23
6726292434863060406,2016-11-22
2433316802752426738,2016-11-23
9768096802931115172,2016-11-22
9596400681605811884,2016-11-22
007679850867014738,2016-11-22
734173783268784805,2016-11-22
369925407927810911,2016-11-22
1072595827794390393,2016-11-22
3640481178763782080,2016-11-22
8479634054137403987,2016-11-22
2270324822301242636,2016-11-22
1933383424781649528,2016-11-22
3049247221973960918,2016-11-22
6587399645127764111,2016-11-23
4986069713788252795,2016-11-22
4765795087128599356,2016-11-22
5442077688462553873,2016-11-22
3292681516195279975,2016-11-22
0863475842209684595,2016-11-23
4080841321094420451,2016-11-22
5619381667078987887,2016-11-23
5628579523366689744,2016-11-22
9272599901823328520,2016-11-23
4073354398267283815,2016-11-22
8864658810997293184,2016-11-07
3635102344150214416,2016-11-22
3603153948531921498,2016-11-23
6042745558787761436,2016-11-23
7143115257341944171,2016-11-22
2286740166226777894,2016-11-22
9288673575567866224,2016-11-22
9889222087958074712,2016-11-23
6606346734786296523,2016-11-22
3745182042035183482,2016-11-22
9388515287157806245,2016-11-22
7278301369683912308,2016-11-22
5976125916733238243,2016-11-23
7249499985941174335,2016-11-22
6730243139863301343,2016-11-22
607331573843299041,2016-11-22
4465844563176782485,2016-11-22
0288877321049492391,2016-11-22
4401126646469130495,2017-05-13
3330380880604913881,2017-05-13
8870115186884606901,2017-05-14
456738897883952305,2017-05-13
8673128317738690109,2017-05-13
4398792004078863253,2017-05-14
7141800487136850463,2017-05-09
910579212659610574,2017-05-14
4231937586489102885,2017-05-13
7268919677658998644,2017-05-13
0419860281186010643,2017-05-05
4128554703491086252,2017-05-14
9542892047107571950,2017-05-14
7521871834982866001,2017-05-13
4665361993308763413,2017-05-14
0939313623217944623,2017-05-13
3532560738082075174,2017-05-13
5203865271723499149,2017-05-13
4409194095608626456,2017-05-13
0809256254030885822,2017-05-13
4871158075692666429,2017-05-14
6942901524236395371,2017-05-14
9635750283318558914,2017-05-13
4065215635230099422,2017-05-13
2430080727625104767,2017-05-14
0729970552833866089,2017-05-13
0783381676921559349,2017-05-13
5967425881272631279,2017-05-13
4711708524277591774,2017-05-13
7809053386613284955,2017-05-13
4171184898295466912,2017-05-13
24711710577986730,2017-05-13
1317032773078688771,2017-05-14
1733896688901968118,2017-05-13
2643683932307178846,2017-05-14
6761407932839749841,2017-05-13
9182598131897202338,2017-05-14
0788541076784765972,2017-05-13
9472192819907593376,2017-05-13
0275741783324618807,2017-05-13
709306038449619495,2017-05-13
1395344418572318550,2017-05-13
4567859438304078896,2016-08-18
4012333923744641929,2016-08-18
7066425880528245171,2016-08-19
8873003963060199305,2016-08-18
6740956475581206934,2016-08-19
0915050388436043453,2016-08-18
6451809749239889931,2016-08-18
9726527417846009628,2016-08-18
9040934651094880134,2016-08-18
3359529178114308427,2016-08-19
3603838440711121173,2016-08-18
8186648712392765770,2016-08-19
5631660353640729285,2016-08-18
1445048440334063691,2016-08-19
7266581773275859060,2016-08-18
9016819878983552802,2016-08-18
7322306579737797769,2016-08-18
1262341107134459500,2016-08-18
9590981693162694420,2016-08-18
692500852320192710,2016-08-18
2696366271025991566,2016-08-18
4491317688393403935,2016-08-18
2321838991369155620,2016-08-18
259687797915150630,2016-08-18
3141150998251150587,2016-08-18
8146611022133849001,2016-08-19
0544358198859821166,2016-08-04
1066882122982149686,2016-08-18
6464745268717162329,2016-08-19
8347665798370587361,2016-08-18
3520207347976292248,2016-08-18
2940863686730960885,2016-08-18
8529709632310377978,2016-08-18
7062517716542188463,2016-08-18
6636746099105886177,2016-08-19
0908040638810974826,2016-08-19
1925768126606947052,2016-08-19
0207776831447156719,2016-08-18
7733355460151425388,2016-08-18
7397569296596965691,2016-08-18
1412615020505377977,2016-08-18
4830254010746115726,2016-08-18
6514250633968616873,2016-08-18
964972167982484418,2016-08-18
4602234869189849587,2016-08-04
4416770400360870639,2016-08-17
3113572856599994158,2016-08-18
9628890003014707526,2016-08-18
2809590857394338611,2016-08-18
6741315975711577072,2016-08-19
3624063192588258039,2016-08-18
1037642443760920326,2016-08-18
5996451161929106695,2016-08-18
7519518238986638554,2016-08-18
6862132781797020497,2016-08-18
0883559197202999847,2016-08-18
8049655500189136089,2016-08-18
8721169053262862577,2016-08-18
1311172533362516467,2016-08-18
8670704190231800540,2016-08-19
2424819170621600503,2016-08-04
9932495833936017061,2016-08-19
2728042971838173933,2016-08-19
111579713818249641,2017-02-12
5159787376600878343,2017-02-12
4892788394969288119,2017-02-12
978811644344020275,2017-02-12
2816082459070865681,2017-02-12
275598673889983598,2017-02-13
8299868402195826865,2017-02-12
0045207345345241272,2017-02-13
8701539830364138392,2017-02-12
8133686073950887257,2017-02-12
3890524234569786263,2017-02-13
661509435595661968,2017-02-13
6857758544773619564,2017-02-12
6262987928641309585,2017-02-12
7329253866173820886,2017-02-12
1369528728064474937,2017-02-12
412565677833034324,2017-02-13
7770068659814952390,2017-02-12
0654534631509455660,2017-02-12
7216782413586266533,2017-02-13
2584788107134010988,2017-02-12
5445010065729339723,2017-02-12
9179728002648536944,2017-02-12
7866779386928889707,2017-02-12
1277321717696819255,2017-02-13
2645833763217703916,2017-02-13
6043722429122580969,2017-02-12
0233921343052478290,2017-02-13
2574517136382050471,2017-02-12
750903717300520048,2017-02-12
6875384632831613920,2017-07-21
6520367439130139078,2017-07-20
6263980533821694501,2017-07-21
4892816078977337767,2017-07-21
4171311009589922675,2017-07-21
6731337400280482120,2017-07-21
957346323128696398,2017-07-22
3421130508756978644,2017-07-21
4808817981197247766,2017-07-21
3845911956074929590,2017-07-21
4801662753903750179,2017-07-21
5544293756059297423,2017-07-21
5716160651367435031,2017-07-21
9348505863483742679,2017-07-21
4902233318191015686,2017-07-21
1710644728877116079,2017-07-21
7486786464085547765,2017-07-21
9337432836764985878,2017-07-21
3355186338337645521,2017-05-19
0626265195706145412,2017-07-22
8205678082785992265,2017-07-21
0843492650607562362,2017-07-22
3865043287710625963,2017-07-21
7570256873355296112,2017-07-21
517590893713697801,2017-07-21
0052715155956947383,2017-07-22
5095263211220813944,2017-07-22
3330748069403165800,2017-07-21
801640291087974715,2017-07-21
7674075109458148069,2017-07-22
5860687043924273746,2017-07-21
4496356129496779039,2017-07-21
1476916452704610251,2017-07-21
2184010534933560495,2017-07-21
241505057071074745,2017-07-21
498979133020437362,2017-07-21
7394316705790633870,2017-07-21
3739823024994860993,2017-07-22
9539212539472942756,2017-07-21
2922942552135405166,2017-07-21
898170267274321024,2017-07-21
1711986649363208055,2017-06-29
279845682017780472,2017-07-21
2788474135572151699,2017-07-21
1341539965612602878,2017-07-21
3425456079059590879,2017-06-02
5282352001919818568,2017-07-22
5300783952972640566,2017-07-21
257850754379654257,2017-04-27
0713217571886554588,2017-04-13
9597768414223167139,2017-04-13
0901220483287504390,2017-04-13
36810350983196519,2017-03-16
9412874126037419152,2017-04-14
0520102533073041373,2017-04-13
7334175135437048490,2017-04-13
2109679699290167048,2017-04-13
7361688178237927842,2017-04-13
2897618898655520331,2017-04-11
0339095453969415771,2017-04-13
6316666521902570878,2017-04-13
1512880677094818500,2017-04-13
0736137445182018,2017-04-13
445537818754684543,2017-04-14
4359938691608583264,2017-04-13
1096598122679015745,2017-04-13
01616286492877755,2017-04-13
2758187898731518089,2017-04-13
2317735561075992367,2017-04-14
5431515511065204269,2017-04-13
7953698801751709871,2017-04-13
4408527973460536552,2017-04-13
9030966137653435328,2017-04-14
1865085141520845136,2017-04-14
2637794861197413407,2017-04-13
9925646294431766858,2017-04-13
2107662157731414648,2017-04-13
0247691043000348839,2017-04-14
7746135120126425799,2017-04-13
1261655297186867094,2017-04-14
8965520086607918191,2017-04-13
2566906700461093001,2017-04-14
5835605734833895173,2017-04-13
3074968703997100266,2017-04-13
4735682270742577209,2017-04-12
1558833275037589713,2017-04-13
3717932659127078601,2017-04-13
2566687038834825347,2017-04-13
6911372690265876342,2017-04-13
5452990059171074499,2017-04-13
7080793047471775145,2017-04-13
3264914618673150246,2017-04-13
8207208722729901894,2017-04-13
6664434307747643717,2017-04-14
7352406610367164365,2017-04-14
0075074362906778608,2017-04-14
3522246297041632031,2017-04-14
8973920620603918053,2017-04-13
470441238104082987,2017-04-14
1021435823172903809,2016-10-17
3768385703646080139,2016-10-07
5786790389254149809,2016-10-17
9437679957700834248,2016-09-17
3098080787406384132,2016-10-16
9340120327183935722,2016-09-21
6725876663023858610,2016-08-25
1647577355012616103,2016-10-16
6761598112685261364,2016-10-16
8241500242661861298,2016-10-16
5314776112479425966,2016-10-16
5140407065545688280,2016-10-16
6301239440108566662,2016-10-16
2373802395273697967,2016-10-16
6600273840881980858,2016-10-17
8398345650533949063,2016-10-16
6076405836095732330,2016-10-16
9397388426419451185,2016-10-16
2329854141829969558,2016-10-16
6247428324386522412,2016-10-16
5557730777102177661,2016-10-16
4544443035502033833,2016-10-16
091516509943551741,2016-10-16
2924130900588007323,2016-10-17
5375389891579857202,2016-10-16
3387224308397362385,2016-10-16
4330873058044345718,2016-10-16
8351604179251505034,2016-10-16
0051149792328306748,2016-10-16
464493926896645457,2016-10-16
4926437451594484249,2016-10-16
208711934298012443,2016-10-16
3680983701375765449,2016-10-17
370825444861495883,2016-10-16
009515303214361840,2016-10-16
4632245680540142984,2016-10-16
1823974803878992126,2016-10-17
9670030053059656054,2016-10-16
5233616020873973822,2016-10-16
0662324311161000807,2016-10-17
673198579405552047,2016-10-16
9421959927565834826,2016-10-16
4669295335498502837,2016-10-16
6414961996143885179,2016-10-16
074434331416171874,2016-10-16
4970918811365051492,2016-10-17
0716802946119514704,2016-10-16
